image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Select the square showing the gray-and-white wavy pattern that has a **blue border/frame** (not the identical wavy one with a red border).,"**Clarifying the design choice**

I need to refer to the target, which is the wavy pattern in a square with a blue border. I should avoid getting too spatial in my descriptions. I might consider contrasting the blue frame with a red frame for the other wavy pattern. Ultimately, it looks like I should suggest choosing the wavy tile with the blue border for clarity. This choice highlights the design intent effectively!"
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Select the five-pointed star with a thick black outline and gray vertical stripes inside (a black-and-gray striped star).,"**Describing the star**

I'm looking for a good way to describe a black outlined star that has vertical stripes inside. I want to mention that it’s a classic five-point star with a solid black border, and I’ll highlight the gray stripes inside. I'll make sure to avoid specifying any particular location while staying focused on the design elements of the star. Keeping it simple yet detailed seems like the best approach here!"
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1","Select the **square with a thick green border**, filled with a **light gray background covered in evenly spaced dark gray polka dots**.","**Finding a proper expression**

I'm working on how to describe a specific visual element. The target is a square with a green border and grey polka dots. I want to come up with a clear expression that doesn't involve spatial terms. So, I can say it's a ""green-outlined square filled with grey dots."" It feels concise, and I think it accurately captures the essence of the visual!"
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",Select the **checkerboard pattern inside a square with a bright green border** (the only green-framed square tile).,"**Describing the target cell**

I need to describe a specific target. It’s a bottom-left cell that features a square checkerboard design, prominently framed by a green border. This is unique because it’s the only square checkerboard I’ve seen, and the green frame stands out. I'll definitely need to emphasize the shape of the checkerboard while also mentioning the color of the border. Ensuring clarity in my description is key!"
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the gray-and-white checkerboard pattern that has a **thick dark/black border** (not the similar checkerboard with the **green** border).,"**Clarifying visual instructions**

I need to refer to specific target elements: there's a dashed red box surrounding a gray checkerboard with a black border. I also see a similar checkerboard, but with a green border. Additionally, there are two hidden curtains. I should describe the distinguishing features between the black frame and the green frame. Should I refer to the unhighlighted ones? I’ll make sure to provide clear instructions without using spatial terms."
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",Select the five-pointed star icon: a bold black outlined star with gray vertical stripes inside and a white center strip.,"**Describing a star design**

I'm thinking about how to describe a target that's a 5-pointed star. It should have an outline in black, with vertical gray stripes filling it in. I want to make sure I convey the star’s unique look accurately without getting caught up in spatial details. Instead, I'll focus on the colors and patterns, trying to capture the essence of what this star looks like while keeping it simple and clear."
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the **five-pointed star with a bright green outline** and a **gray interior filled with vertical stripes**.,"**Describing a target symbol**

I need to create a non-spatial description for a target symbol. The target is a green-outlined star featuring vertical gray stripes within it. I want to ensure I capture its characteristics accurately, emphasizing the contrast between the green outline and the gray stripes. This should help visualize the symbol effectively without relying on spatial references. Let's see how the colors and patterns work together in this design."
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3","Select the square tile filled with repeating horizontal wavy (zigzag) white lines on a gray background, outlined with a thick black border.","**Providing a description**

I need a non-spatial referring expression for my target, which is a square with a wavy lines pattern in gray and white, framed in black. It’s important to be specific in my description so that I can effectively communicate its visual characteristics. I'll focus on how to express what it looks like without relying on spatial references. This will help clarify the details for anyone who needs to understand or visualize it."
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2","Select the five-pointed star with a red outline and a gray interior filled with wavy, zigzag-like stripes.","**Describing the design**

I need to describe a target design, which consists of a star with a red outline and wavy gray lines filling it in. I want to make sure not to focus on spatial arrangements. Instead, I'll provide a clear referring expression for the design elements. It’s essential that my description captures the visual features succinctly, without getting too wrapped up in how things are positioned. Let’s see how this comes together!"
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3",Select the **green-outlined triangle** that has **vertical gray stripes inside** (not the green-bordered polka-dot square or the red star).,"**Describing shapes clearly**

I need to describe a target that’s a green outline triangle with vertical stripes. I want to make sure to avoid any mention of its position. Also, it’s important to clarify that it’s neither a square nor a star. Keeping it simple and straightforward will help. I think focusing on those distinct features should make the description clear enough for anyone to visualize it properly. Let's get this right!"
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",Select the **circle** with a **thick blue outline** and **gray vertical stripes** filling the inside.,"**Describing the target shape**

I need to create a detailed description. The target is a circle with a blue outline. Inside, it has vertical grey stripes. The shape itself is a perfect circle, which is important to note. The blue border gives it a defined look, while the striped fill inside adds some texture and interest. Altogether, this creates a visually striking design that’s simple yet distinctive. I’ll make sure to convey these details clearly!"
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",Select the **triangle with a red outline** that’s filled with **vertical gray stripes** (striped warning-sign style).,"**Describing the triangle**

I need to describe a red triangle outlined with a bold edge and featuring vertical gray stripes. It's important to mention the red triangle, with its distinct striped pattern, while avoiding any spatial descriptions. I want to keep the focus on the visual characteristics of the triangle itself. Let’s clarify this to ensure it captures the essence of what I'm trying to convey without mixing up dimensions!"
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a thick green outline** that’s filled with **gray polka dots** (white background inside the circle).,"**Describing a design element**

I need to describe a target, which is a circle with a green outline and grey dots. I want to focus on the visual features without referring to spatial positions. So, I'll mention that it's a circle with a distinct green border, and the interior is filled with polka dots in grey.  It sounds quite playful and eye-catching! I need to capture those characteristics clearly."
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3","Select the upright triangle with a blue outline, filled with light gray polka dots.","**Describing a triangle**

I need to refer to a triangle that has a blue outline and is covered in polka dots. It’s important to provide a description that doesn’t rely on spatial references. I want to convey the visual characteristics of the triangle clearly, highlighting its color and pattern without referencing its position or any other physical attributes. This should create a vivid image of what the triangle looks like! Alright, let's make sure I get this description just right."
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a green outline** that has a **black-and-white checkerboard (checkered) pattern** inside.,"**Describing target shape**

I need to describe a target shape that has a top triangle with a green outline and a checkerboard fill. It's interesting to think about how the combination of colors and patterns can create a visually engaging design. Is there a specific context or purpose for this target? That might help me focus on what details to highlight. This is a neat idea, and I'm excited to get it right!"
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",Select the **upright triangle** that has a **bright green outline** and **gray vertical stripes inside**.,"**Describing a shape**

I'm thinking about how to describe a green outlined triangle that has vertical stripes inside. I want to make sure I'm clear and avoid any spatial references that might confuse things. The focus should be on the color and pattern. I’ll keep my description straightforward, emphasizing the green outline and the stripes, making it easy to visualize. This way, the user will have a good understanding of the shape I'm referring to!"
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",Select the five-pointed star with a red outline and light gray polka dots inside.,"**Describing visual elements**

I'm aiming to provide a descriptive reference that avoids absolute positions. The target is a red outlined star that features grey polka dots. I want to focus on making the description clear and informative without using precise locations. I can explain how the outline gives the star a bold appearance and how the polka dots add a playful touch to it. This approach is all about making it relatable and easily visualizable!"
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",Select the circle filled with gray wavy lines that has a **black outline** (not the similar one with a green outline).,"**Describing graphical elements**

I see that I need to provide a referential description for some circles. The target seems to be the top row middle circle, which has a black outline and a wavy gray pattern inside. There’s another similar circle but with a green outline. I'll describe the first one as a gray wavy circle with a black border. I want to make sure the description is clear for whoever needs it!"
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",Select the icon that’s a **green-outlined triangle** filled with **gray wavy (zigzag) stripes** inside.,"**Describing a design element**

I need to create a referential description for a triangle shape that has a green outline. Inside, there’s a wavy gray pattern. I want to focus on the characteristics without relying on spatial details. It’s interesting to think about how I can convey the visual qualities effectively, ensuring that the description gives a clear idea of the design. There’s a lot to capture here, but I’m excited to find the right words!"
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",Select the five-point star with a thick black outline and a light gray interior filled with small dark polka dots.,none
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",Select the five-pointed star with a thick black outline that’s filled with a gray-and-white **checkerboard** pattern (not the striped star or the green-outlined triangle).,"**Describing star patterns**

I need to refer to a specific type of star that has a checkered pattern. I want to avoid discussing spatial characteristics. The star should feature a five-point design with a black outline and a gray checkerboard fill. Additionally, I should mention other shapes like a striped star and a triangle as comparisons. The intention is to provide a clear and distinguishing description for better understanding. Let's get that right!"
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",Select the **circle** with a **thick red outline** and a **gray-and-white checkerboard pattern** inside.,"**Describing a graphic element**

I need to refer to a specific graphic element, which is a circle with a red outline and a checkerboard fill. I should avoid using spatial terms in my description. Instead, I'll focus on just the main characteristics: the circle itself has a red border, and the inside features a gray-and-white checkerboard pattern. This should give a clear idea of what the element looks like without getting into the layout or position."
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3",Select the plain square icon with a thick black border and a light gray interior filled with evenly spaced dark gray polka dots.,"**Describing the tile**

I need to describe the target, which is a square tile with gray polka dots inside. It has a thick black border, which adds a bold contrast to the softer gray. I should focus on conveying the texture and appearance without referring to any specific placement or spatial context. It's interesting how such simple design elements can create a striking effect! Let me ensure I capture the essence of this tile for a clear visualization."
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",Select the **upright triangle** with a **green outline** and a **gray interior filled with polka dots**.,"**Describing a design**

I'm thinking about how to effectively describe a green triangle outline filled with polka dots, without referencing any spatial context. It’s a fun challenge! I want to convey the color, shape, and pattern clearly and creatively. The triangle's vibrant green outline really stands out, and the playful polka dots add a sense of whimsy. So, I’ll focus on emphasizing these elements in a way that sparks the imagination, while keeping it engaging and vivid."
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",Select the **square** with a **thick black border** that contains a **gray field filled with repeated white wavy (zigzag) lines**.,"**Describing visual elements**

I need to describe a target that features a square shape with a black border, set against a grey background. The design includes white wavy lines, which adds a dynamic touch. I want to ensure that I communicate the visual elements effectively without getting too caught up in spatial details. It’s important to be clear and precise in my description so that the user can easily visualize it in their mind."
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",Select the triangle with a red outline and a gray polka-dot (dotted) interior.,"**Describing the target shape**

I need to refer to a triangle that has a red border and gray polka dots. It's important to describe it without mentioning its position. The triangle has a clear red outline and is dotted, which adds a playful visual element. There's also another triangle that’s checkered in black, but the focus is on this red outlined dotted triangle as the main target shape."
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2","Select the square tile with a gray background covered in repeating white wavy (zigzag) lines, framed by a reddish border.","**Describing the target design**

I need to create a detailed description of a target. It’s a gray square featuring white wavy lines, surrounded by a reddish frame. I want to make this unique, so I should emphasize the contrast between the wave pattern and polka dots since that could help highlight its distinctiveness. I’ll focus on how the playfulness of the wave design contrasts with the uniformity of polka dots to enhance its appeal."
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",Select the **five-point star** that has a **bright green outline** and a **gray polka-dot (dotted) fill**.,"**Describing the target**

I need to describe the target without referring to its spatial characteristics. It's a five-pointed star outlined in green, with a polka dot fill. The fill features grey dots spread across the star's surface. I should highlight that the green border gives it a distinctive look against whatever background it's placed on. I want to focus on those unique visual aspects while avoiding any mention of its position or orientation."
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",Select the blue-outlined **circle** filled with a light gray background and evenly spaced **dark gray polka dots**.,"I'm thinking about creating a description to identify a target: I should mention a dashed red box surrounding a circle that has a blue outline. Also, there are grey polka dots on it. I want to make sure the description is non-spatial, focusing on the visual attributes rather than positioning. It's interesting how I need to convey this without referencing where everything is in relation to each other. That's a fun challenge! Now, let's get that right."
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",Select the five-pointed star with a bright green outline and a white interior filled with small gray polka dots.,"**Describing the target shape**

I need to describe a target that has a green outlined star filled with grey dots. I want to make sure I provide a clear non-spatial description so that it's understood without any reference to where things are positioned. I’m focusing on the star's outline being green and the interior being filled with these grey dots, emphasizing the visual elements effectively. Making the description vivid and easy to visualize is key!"
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2",Select the plain square tile with vertical gray-and-white stripes and a thick black border (not one of the star shapes or the red-curtain mystery tiles).,"I'm thinking about how to describe the target accurately. It has a grey and white vertical striped pattern, and it's in the shape of a square with a thick black border around it. I want to ensure that I keep the description clear and straightforward without mentioning any position details. It feels important to capture the essence of the design effectively, so it’s easily visualized. I'm ready to articulate this description clearly for the user!"
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",Select the **blue-outlined square filled with vertical gray-and-white stripes** (like a barcode pattern).,"**Describing the target object**

I need to focus on providing a clear description of the target object, which is a square with a blue border and vertical gray stripes. I want to ensure that I capture its key features effectively without discussing its position or surroundings. The emphasis is on the colors and design elements so that anyone can visualize it just from my description."
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",Select the **circle with a green outline** that’s filled with a **gray-and-white wavy (zigzag) pattern**.,"**Describing the target shape**

I'm trying to describe a target that has a green outlined circle with a wavy pattern. It should convey the characteristics clearly without focusing on spatial elements. I want to emphasize the color and the unique wavy design, which gives it a distinct look. I'll make sure to capture its essence effectively to convey what it is without any reference to its location or dimensions."
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2",Select the square image with a light gray background covered in evenly spaced dark gray polka dots (a regular dot grid) inside a green border—not the checkerboard one.,"**Describing visual patterns**

I need to describe a target with grey polka dots on a green square. It’s important not to focus on spatial elements. I want to compare it to a checkerboard. This will help me illustrate how the polka dots look against the solid green background without getting too caught up in the layout. The polka dots create a playful contrast when compared to the more structured nature of a checkerboard design."
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3","Select the green-outlined circle filled with a gray-and-white checkerboard (alternating square) pattern, not the one with vertical gray stripes.","**Describing an object**

I need to focus on describing a specific target, which is a green-outlined circle with a gray and white checkerboard pattern inside. I should avoid any spatial references in my description to keep it clear and concise. I’ll also mention how this circle compares to another circle that has vertical stripes. It's important to highlight the differences between these two shapes effectively. Let’s keep it straightforward and engaging!"
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",Select the **square** with a **thick dark (black) outline** and a **gray-and-white checkerboard pattern** inside (no triangle or circle shape).,"**Describing the target shape**

I'm focusing on a specific shape: it's a black-bordered square that has a checkerboard fill and nothing else. I need to describe it relationally rather than in terms of its spatial properties. It's important to mention that it's just a plain square — definitely not a triangle or a circle. The border is thick and dark, and the fill consists of gray and white squares in a checkerboard pattern."
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1",Select the **square** image that has a **red border/frame** and is filled with a **regular pattern of small gray polka dots** (white background).,"**Describing the tile**

I need to refer to the target, which is a square tile featuring a red border and grey polka dots. I should provide a description focused on the details without referencing any spatial relations. So, I’ll mention that it’s a square tile adorned with a vibrant red frame and playful gray dots on its surface. That should cover what I need to convey clearly and effectively!"
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3","Select the green-outlined circle that’s filled with straight vertical gray stripes (not the one with wavy lines, and not the star).","**Describing shapes clearly**

I need to reference a target, specifically a circle that has a green outline and vertical gray stripes. The tricky part is that I want to provide this description without mentioning any spatial details. I should focus on the visual elements alone, emphasizing the colors and patterns rather than their arrangement in space. It’s interesting how much I can convey through just a simple description! Let’s make sure I capture it effectively!"
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",Select the upright triangle with a thick black outline that’s filled with evenly spaced gray polka dots (not the one with vertical stripes).,"**Describing a Triangle**

I'm focusing on describing a triangle. The triangle should have a pattern of gray polka dots filling its interior, which adds a playful touch. It has a bold, thick black outline that defines the shape clearly and makes it stand out. Since the task asks for a non-spatial description, I'll express the triangle's qualities without reference to its size or position. I'm aiming for a fun yet clear articulation of these visual elements!"
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1",Select the **triangle with a bright green outline** that’s filled with **small gray polka dots** (not the checkered triangle and not the dotted square).,"**Describing a target design**

I need to describe a target that's shaped like a triangle with a green border and a fill of grey polka dots. It's important to mention that the triangle is outlined in green. I'll focus on the non-spatial aspects, so I won’t get into where it is positioned. Just highlighting the highlights of the design, emphasizing the green outline and the polka dot fill for clarity and detail!"
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",Select the **red-outlined triangle** that’s filled with **gray-and-white wavy horizontal stripes**.,"**Describing a pattern**

I'm thinking about this target that’s a red triangle with a wavy pattern. Instead of spatial details, I want to focus on the features. So, it has a red border, and inside, it’s filled with gray and white wavy stripes. That wavy pattern is quite striking! I wonder how to convey the essence of it without getting too caught up in placement. Let's see if this clear description captures what I need."
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",Select the **square** (not a circle) that has a **reddish border** and is filled with **gray-and-white horizontal wavy lines**.,"**Describing target object**

I need to describe a target object, which is a dashed box around the bottom-left square. It features a red border with wavy lines that are grey and white. It's important to note that the shape is square, not circular, emphasizing the red outline and the wavy pattern. I want to make it clear and specific, so it’s easily recognizable based on these characteristics! That should help in identifying the object correctly."
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",Select the **upright triangle** with a **red outline** and a **gray polka-dot filled interior**.,"**Describing the triangle design**

I need to refer to a target shape: a triangle with a red outline. It has a polka dot pattern in grey. My focus here is on describing the triangle itself without getting into its spatial positioning. So it's this triangular shape, bordered in red, and then scattered grey dots are placed over it. It sounds visually appealing! I wonder how that would look in various contexts."
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3",Select the triangle with a **bright green outline** and a **gray polka-dot interior**.,"**Describing a graphic**

I need to provide a clear description of the target graphic. It's a green outline in the shape of a triangle that's filled with gray polka dots. I should make sure not to mention its location while keeping the description concise. This attention to detail is important to ensure clarity for whoever needs it! I'll focus on accurately depicting the colors and patterns without extra information that might confuse the reader."
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1",Select the **triangle** with a **bright green outline** and a **gray-and-white wavy pattern** inside.,"I'm focusing on describing a green outlined triangle that has a wavy pattern. I want to ensure that my description is clear and engaging without relying on spatial references. I’ll think about what makes this triangle special and how its wavy lines contribute to its overall appeal. That will help me create a vivid picture in the user’s mind, even though I'm not discussing its position or size. Let's get that description right!"
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",Select the **circle with a thick black outline** that’s filled with **horizontal wavy (zigzag) stripes**.,"**Describing a target circle**

I'm thinking about how to refer to the target. It has a wavy pattern in gray and a black border, which might help distinguish it from a red dotted circle. I want to ensure I give a clear description without focusing on spatial aspects. It’s interesting how color and pattern alone can create different visual identities! I’ll work on framing the description so it’s straightforward and easy to understand."
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",Select the **circular icon** with a **red outline** and filled with **gray wavy zigzag lines**.,"**Describing a pattern**

I need a non-spatial description that targets a circle featuring a red border and a gray wavy pattern. My focus is on capturing the essence of the circle alongside the wavy lines that enhance its appearance. It’s important to highlight the visual elements without relying on spatial terms. I want to make sure I’m communicating this effectively, so that the description is clear and engaging for whoever is interpreting it. Let's get this right!"
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2",Select the **square tile with a red border** that has a **gray background filled with repeating white wavy lines**.,"**Providing a referential description**

I need to create a description based on the target, which is a square shape featuring a red border along with a gray wavy pattern. I should focus on how these elements come together visually. The red border likely adds a strong contrast to the gray wavy pattern, creating an interesting dynamic. It might look quite striking visually, depending on the specific shades used. Let's clarify that for any reference needed!"
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",Select the triangle with a bright green outline and a gray polka-dot fill (white interior with evenly spaced gray dots).,"**Describing a triangle**

I want to refer to a triangle that’s outlined in green and has polka dots all over it. It seems important to provide a description that captures its essence without getting too caught up in its spatial characteristics. I’ll focus on elements like color and pattern, making sure it's clear and relatable for the user. This should help them visualize it without needing specific spatial references!"
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3","Select the **five-point star** with a **thick black outline** and a **gray, vertically striped interior** (not the green-outlined triangle with wavy lines).","**Describing a design**

I need to focus on describing a target that features a black outlined star filled with a gray striped pattern. I’ll avoid any spatial references to keep the description clear. Additionally, there’s another element present, which is a triangle with a green border, and it has waves. So, to summarize: I'm looking at a star with a stripy fill and a bordered triangle that gives a nice contrast with its waves."
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",Select the five-point star with a thick **black outline** and a **gray wavy/zigzag pattern** filling the inside.,"**Describing the star design**

I need to focus on the target description, which is a black outlined star that’s filled with a gray wavy texture. I think the wavy stripes could add a nice dynamic touch, so I'll make sure to highlight that. It's important to avoid mentioning the star's position in the description—I'll just concentrate on capturing the essence of the design clearly and effectively. That should help convey the visual I have in mind!"
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1",Select the **five-pointed star with a thick black outline and a light gray polka-dot fill**.,"**Describing a star design**

I need to describe a star in the top right corner that has a black outline and is filled with white and gray polka dots. What’s unique about it is the thick black border surrounding the star and its playful polka dot fill. This should really stand out in the design. I’ll make sure to include this reference in the game instruction for clarity. It’s all about making it pop!"
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",Select the **triangle** that has a **red outline** and is filled with **small gray polka dots**.,"**Describing design features**

I need to describe a target shape, specifically a triangle. It should have a red border, which adds a pop of color, and the fill of the triangle should be in grey polka dots. I'm thinking about how to present this without focusing on spatial placement, but rather on the color and texture details. It’s a small challenge to capture that image clearly, but I’m on it!"
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",Select the image that looks like a blue-framed square filled with evenly spaced vertical gray-and-white stripes (like a barcode).,"**Describing the target object**

I need to describe the target object, focusing on the top middle tile. It's got a blue border with vertical gray and white stripes. I think I could refer to it as having ""blue-framed vertical gray/white stripes like a barcode."" Oh, and I want to make sure to avoid mentioning spatial relationships, just sticking to the visual details! That should keep it clear and straightforward for whoever's interested."
