image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2","Select the square image that looks like a gray-and-white checkerboard (alternating squares), framed by a thick blue border.","**Describing the checkerboard**

I need to describe the target object, which is a grey-white checkerboard with a blue border. I'll steer clear of anything spatial and focus on providing a clear referential description instead. It's important to mention that the pattern consists of squares, which is a key detail. My goal is to make this description as precise as possible for clarity."
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Select the **circle with a thick black outline** that’s **filled with small gray polka dots** (the only dotted circle **without** a blue border).,"**Clarifying target object description**

I need to provide a reference for the target object in the game instructions. Instead of using absolute spatial locations, I'll describe it: it's a circle outlined in black, filled with gray polka dots, and there's no color border apart from the black outline. I’ll differentiate it from other objects, like a striped black triangle, a wavy gray circle with a blue outline, a star with a blue outline and dots, and another triangle that has a blue outline and dots."
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Select the square showing a gray-and-white wavy pattern that has a **blue frame** (not the similar wavy one with a red frame).,"**Describing target features**

I need to provide a clear description of the target. It looks like the top-middle cell has a blue-framed square with a wavy gray and white pattern. There's a similar wavy square to the right, but it has a red border, which I don’t want to focus on. There are also some curtains, but I’m unsure about those. So, I’ll specifically instruct to select the wavy pattern that has the blue frame."
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Select the five-point star with a **black outline** and a **gray vertically striped interior**.,"**Describing star features**

I need to come up with a clear way to describe the target star. It’s a five-pointed star with a thick black border and gray vertical stripes in the center, set against a white background. There’s also a blue star with the same pattern, so it’s important to distinguish between the black and blue outlines. Additionally, I should mention the triangles too, but I won’t use specific locations. Let's keep it succinct!"
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Select the **square with a green border** that’s filled with **small gray polka dots**.,"**Describing target objects**

I need to describe the target object without using absolute positions. It’s a square with a green border, filled with gray polka dots on a white background. There’s also a triangle with a blue border and polka dots, plus another square with a blue border and waves. My focus is the dashed red box around the green-bordered dotted square. So, I’ll instruct: “Select the green-framed square with gray polka dots.”"
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",Select the **gray-and-white checkerboard square that has a thick green border** (the only square shape with a green outline).,"**Describing shapes clearly**

I need to provide a referential description of the target shape without using positional terms. It’s highlighted with red dashes and it’s a green-outlined square featuring a gray-white checkerboard pattern. Other shapes include a checkered circle with a black border, a red-bordered checkered circle, a striped circle with a black border, and a star with a red outline and a wavy pattern. I’ll make sure to share this clearly with my partner!"
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the gray-and-white checkerboard pattern that’s inside a thick **black** square frame (the other visible checkerboard has a **green** border).,none
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2","Select the **five-point star symbol** with a **thick black outline** and a **gray, vertically striped center**.","**Describing game instructions**

I need to create clear instructions for selecting a target object in a 3x3 grid. The grid has empty cells, and the target is a star icon that has a thick black outline and vertical gray stripes in the center. I should describe the appearance of the star without using spatial terms, focusing on its features. It seems like a combination shape, so I’ll aim to be concise and avoid confusing terms. I'm working on that now!"
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the five-point star with a bright green outline and a gray/white vertically striped interior.,"**Describing the star**

I need to describe a target: it’s a star shape with a bright green outline and vertical stripes that are gray or white inside. I can’t use spatial terms, but I can highlight its features. It’s a five-point star, which makes it distinct from another visible star that has a black outline and a checkered interior. There's also mention of hidden curtains. So, I’ll say, “the star with bright green outline and vertical gray stripes inside.” That should work!"
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3",Select the **square with a thick black border** that’s filled with **repeating horizontal wavy (zigzag) white lines on a gray background**.,"**Describing shapes clearly**

I need to create a description without using spatial terms. I'm focusing on the target, which is a square tile filled with horizontal wavy white lines on a grey background and a thick black border. I should also mention the other shapes, including a star with polka dots, a triangle with stripes, and a checkerboard square. My goal is to give clear and concise instructions without relying on positional language."
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",Select the **five-point star** with a **thick red outline** and a **gray interior filled with wavy zigzag stripes**.,"**Crafting visual description**

I need to create a referring expression for a target object. It's a five-point star with a red outline and a grey wavy pattern inside. I also have other objects to consider: one is a triangle with a checkerboard design, and another is a square featuring vertical stripes. I want to provide a description that isn't based on spatial arrangements. So, I'll focus on detailing the star's color and patterns to craft my message for the listener."
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3",Select the **green-outlined triangle** that has **vertical gray stripes** inside it (like a striped warning sign).,"**Providing visual descriptions**

I need to create a clear description of the target, which is a dashed red box. Inside, there's a green outlined triangle with vertical grey stripes. I want to avoid any spatial references, which means focusing solely on the shapes. I should mention that it’s a triangle, compared to a square or a star, to give a sense of form. I’ll keep it straightforward to ensure the description is helpful and easily understood!"
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3","Select the **circle with a thick blue outline**, filled with **vertical gray stripes** (like a striped badge).","**Describing visual targets**

I need to provide a clear description of a target without using spatial locations. It’s a dashed red box around the bottom-left cell of a 3x3 grid. Inside, there’s a blue-bordered circle that is filled with vertical grey stripes. I must remember not to mention anything about curtains. The instruction is straightforward: select the blue-outlined striped circle. I wonder if this will be clear enough for the user to follow easily!"
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1","Select the **upright triangle with a red outline** that has **vertical gray stripes** inside (same striped fill as the other shapes, but the border is **red**, not green or black).","**Describing target object**

I'm focusing on describing the target object: it's a top middle red-outlined triangle with vertical grey stripes inside. There are other objects around: a top left green triangle that is also striped, a middle right green square with polka dots, and a bottom right black star with stripes. I need to avoid mentioning spatial locations and instead keep it concise. So, I’ll highlight that the triangle has a red border and vertical grey stripes, setting it apart from the green triangle."
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a green outline** that’s filled with **gray polka dots**.,"**Describing the target object**

I'm focusing on how to describe the target object in the game. It’s a circle with a green outline and a dotted interior, which makes it unique since it's the only green-outlined circle in the image. I’ll mention that it also has a polka dot pattern, but I need to avoid referencing its spatial location. Just emphasizing these features should work well for my description!"
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3",Select the **triangle** that has a **blue outline** and a **light gray interior filled with evenly spaced dark gray polka dots**.,"**Describing visual features**

I need to create a referential description, focusing on a target that’s at the bottom center. It’s a triangle outlined in blue with a gray polka dot pattern. I want to avoid mentioning spatial details and instead highlight its unique attributes. Besides the triangle, there are also other elements like a star with a checker fill and some curtains in the scene. So, I’ll describe the triangle with its blue border and dotted interior clearly."
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a green outline** that’s filled with a **gray/white checkerboard (checkered) pattern**.,"**Clarifying game instructions**

I need to reference game instructions that require describing a target object so others can choose it among various objects arranged in an unknown way. It's important to avoid spatial references like ""top left"" and instead focus on features. The image displays a grid of shapes, with the target being a triangle with a green outline and a checkerboard pattern in gray and white. I should make it clear that it’s not the wavy triangle."
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",Select the **upright triangle** with a **bright green outline** and **gray vertical stripes** inside (striped interior).,"**Describing geometric shapes**

I need to refer to the target object, which is a green triangle with vertical stripes inside. Along with that, there's a black circle with stripes. There are also two hidden curtains that are unknown to me. My goal is to provide a description without referencing any specific spatial arrangement. I’ll highlight the green outlined triangle with its gray striped interior and keep it concise. This feels like a fun challenge!"
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",Select the **five-pointed star** with a **red outline** and a **gray polka-dot (dotted) fill** inside.,"**Providing object description**

I'm focusing on creating a clear description for the target, which is a 5-point star with a red border and grey polka dots inside. I want to avoid using spatial references, so I’ll mention its distinct features like the dotted pattern. I'll also acknowledge the other objects in the area, like a striped rectangle, a striped triangle, and a checkerboard circle. The goal is to give concise and specific instructions for identifying the dotted star."
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",Select the circle filled with the gray wavy pattern that has a **black outline** (not the similar wavy circle with a green outline).,none
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2","Select the green-outlined triangle that’s filled with gray, wavy zigzag lines (like a wave pattern) inside.","**Creating a description**

I need to create a referential description for a design. The target is a triangle outlined in dashed red, with a green border and an interior filled with gray wavy lines. It should be succinct, focusing on the unique aspects without mentioning spatial relationships. I want to emphasize the distinctive combination of colors and patterns because they make it stand out. Alright, let’s refine that into a clear and engaging description!"
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",Select the **five-point star with a thick black outline** and a **light gray interior filled with evenly spaced polka dots** (not the green-outlined star with wavy stripes).,"**Describing target features**

I need to create a clear description for the target object, which is a black outlined star with a gray polka dot interior. I want to avoid spatial language and instead focus on comparing it to another object, like a green outlined wavy lines star. I'll keep it straightforward and ensure that I highlight its unique features, especially since some details might be hidden. Clear and concise instructions are essential for clarity!"
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",Select the **five-point star with a thick black outline and a gray-and-white checkerboard (checkered) pattern inside**.,"**Describing target object**

I need to create a reference for a game. The main target is a black outlined five-point star with a checkered gray and white interior. There are additional shapes like another star with stripes, a triangle with waves, and a red framed dotted square. To keep it simple, I should describe the main target as ""the star with the checkerboard pattern inside."" I want to focus on being concise and clear in my description."
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",Select the **circle** with a **thick red outline** and a **gray-and-white checkerboard (checkered) fill** inside.,"**Providing a description**

I need to create a referential description for a target. I'm thinking I should describe a circle with a thick red border and a grey-white checkered interior. I want to focus on that without mentioning its location. If I'm referencing the other circle, I should avoid that since there’s only one in the context. Keeping it concise will be helpful for clarity. Let's make sure it's straightforward!"
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3",Select the **square tile with a thick black border that’s filled with evenly spaced gray polka dots**.,"**Describing the target object**

I need to refer to the target object clearly. Instead of mentioning its spatial position, I can say ""the square with grey polka dots and a thick black border."" There are also two stars and hidden curtains in the context. I think this description should be enough to convey what’s needed without overcomplicating things. It's all about keeping it simple and straightforward!"
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",Select the **triangle** with a **bright green outline** and a **light gray interior covered in small dark polka dots**.,"**Describing target objects**

I need to focus on the target object for clarity. It looks like a triangle with a green outline and a grey dotted interior. I should steer clear of any spatial descriptions. There’s also another object: a circle with a green outline and vertical stripes, plus two hidden curtains I need to be aware of. So, I think the best way to describe it is as a “green outlined triangle filled with grey polka dots.”"
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1","Select the **square** with a **thick black border**, filled with a **gray background and repeating white wavy (zigzag) lines**.","**Describing visual objects**

I need to provide a clear description without depending on spatial arrangement. In a 3x3 grid, there are a grey wavy square with a thick black border, two triangles with checker patterns—one with a blue border and another with a green border—and a circle with a grey wavy pattern and a green border. The target to describe is the square: it has a thick black frame, filled with a grey background and white wavy lines."
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3","Select the **upright triangle** with a **red outline** and a **white interior filled with gray polka dots** (not the black checkered triangle, and not the star or square).","**Describing target object**

I need to provide a clear description of the target object. It's a triangle with a red outline and filled with gray polka dots, located in a dashed red box surrounding the bottom-left cell. I shouldn't reference absolute positions. I should also mention how it differs from another triangle, which has a black border and checkered design. It's essential to clarify these properties to the listener for accurate identification."
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2","Select the square tile that has a gray background filled with repeating white wavy (sine-like) horizontal stripes, framed by a reddish/pink border.","**Crafting a description**

I need to refer to the target object, which is a square in a dashed red box. It has a wavy gray and white pattern that resembles horizontal zigzag waves with a pink/red border. I want to communicate this to others, so I'll mention its key feature: the gray background with white sine-wave stripes. Let's keep the description concise and focused on those distinctive aspects."
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",Select the **five-pointed star with a bright green outline** that has a **white interior filled with gray polka dots** (not stripes).,"**Describing target object**

I need to reference a game where I describe the target object without using spatial terms. So, I’m focusing on the target, which is a green-outlined star filled with gray polka dots on a white background. There are other objects, like a green circle with vertical stripes, a black triangle with stripes, a red star with stripes, and a red circle with dots. My target is the green star with dots, highlighting its unique combination of features. I should keep the instructions concise!"
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",Select the **blue-outlined circle** that’s filled with **small gray polka dots** (not the checkerboard patterns).,"**Describing target shape**

I need to provide a referential description for identifying targets. The first target is a circle with a blue outline and filled with grey polka dots. Other objects include a triangle outlined in blue with checkerboard filling and a square outlined in green, also with a checkerboard fill. I’ll make sure to focus on the target as it is — a circle with dots and a blue circular outline. Avoiding any spatial references is key here."
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",Select the **five-point star with a bright green outline** and a **light gray interior filled with dark polka dots** (not the similar blue-outlined star).,"**Describing a star**

I need to create a referential description for a star that has a green outline and a gray polka-dot interior. I should avoid spatial references and instead focus on distinguishing features compared to others. There are stars in green and blue, as well as shapes like triangles and circles with wavy lines. I think the best description is: ""the star with a green border and gray polka dots."" Keeping it concise is important!"
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2","Select the **square icon with vertical gray-and-white stripes**, surrounded by a **thick black border** (it looks like a striped barcode in a square).","**Describing the target object**

I need to provide a clear, referential description for the target object outlined in the dashed red box. It's a square frame with vertical gray stripes inside a black border. I should avoid mentioning its position. There are other elements around it like stars (one with a red outline and one with a blue polka dot), blank squares, and red curtain question marks. The focus here is on accurately describing that striped square encased in the black frame."
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",Select the **square tile (not a star)** that has **vertical gray stripes** inside and a **thick blue border/frame** around it.,none
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",Select the **circle with a green outline** that has a **gray-and-white wavy (zigzag) pattern inside**—it’s the only **wavy-patterned circle** (not the striped blue circle or the striped star).,"**Clarifying object description**

I need to provide a clear description so others can select the right target. I'm focusing on outlining the features: the target is a circle with a green outline and a wavy gray/white pattern. There are other objects to consider too, like a green wavy square, a blue striped circle, and a red striped star. So, it’s essential to specify: choose the circle with the green rim and wavy fill—definitely not one with stripes. I won't mention locations to keep it focused!"
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2","Select the square image that has a white background filled with evenly spaced gray polka dots, framed by a bright green border (not the gray-and-white checkerboard).",none
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3","Select the green-outlined circle that contains a gray-and-white checkerboard (square grid) pattern, not the one with vertical stripes.","**Crafting a descriptive reference**

I need to create a clear description of the objects without using absolute positioning. First, there’s a bottom-right circle featuring a green outline with a checkerboard pattern of gray and white. Additionally, there's another circle outlined in green, but this one has vertical stripes. I also have to mention some curtains, although I'm not sure what they're like. It's important to compare the checkerboard inside the green circle with the striped one! Let's make this concise and effective."
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",Select the **only square shape**: it has a **thick dark gray/black border** and a **gray-and-white checkerboard pattern** inside.,"**Describing the target object**

I need to describe the target object without using spatial terms. It's a square that has a thick dark gray border and a checkerboard fill inside. There are other shapes like triangles with various border colors and patterns, and a circle that has wave designs. However, the target is uniquely identifiable as the only square. I should emphasize the black and gray outline along with the checkerboard fill while keeping my expression concise."
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1","Select the **polka-dotted square**: a white square filled with evenly spaced gray dots, framed by a **thin reddish border** (not the dotted circle).","**Describing objects without spatial terms**

I’m focusing on how to describe the target object without using spatial terms. The target is a polka-dotted square with a crimson border, while there’s another round object in the top right adorned with dots and encased in a black border. I'll need to give concise instructions that refer only to these features without mentioning their position. It's a bit tricky, but I’m working on keeping it clear!"
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3","Select the **green-outlined circle** whose interior has **straight vertical gray stripes** (not the green circle with wavy lines, and not the star).","**Describing visual elements**

I need to create a description for the target visuals. First, there’s a circle that has a green outline and vertical gray stripes, which I’ll refer to as the ""green-rimmed circle with vertical stripes."" Then there’s another circle defined by wavy lines, and a star in a separate location. I want to focus on these distinguishing features without mentioning their spatial positions. This will help make the description clear and effective!"
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",Select the **triangle with the gray polka-dot (dotted) pattern inside** and a thick black outline (not the vertically striped one).,"**Crafting a clear description**

I need to create a clear referential description of a 3x3 grid. The top row has three visible triangles: the left one is striped, and the middle one is the target, outlined with a red dashed box and featuring gray polka dots inside. The bottom row showcases red curtains for the first two patterns. I should avoid using spatial terms like “top middle” and focus on the distinctive patterns, mentioning the thick black outline for clarity."
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1",Select the **triangle** with a **bright green outline** and a **gray polka-dot (dotted) interior** (not the green triangle with the checkerboard pattern).,"**Describing the target object**

I need to describe the target object, which is located in the dashed red box. It has a triangle with a green border and a gray polka dot fill. To its right, there’s a triangle with a checker pattern, and to the left, there's a square with a blue border and dots. I should avoid using spatial terms like ""middle"" or ""top"" and focus on unique attributes, especially not mentioning the checker. Let's create a concise reference!"
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",Select the **triangle** that has a **red outline** and is filled with **gray wavy (zigzag) horizontal stripes**.,"**Describing target object features**

I need to provide a clear description for the target object. It’s a red-outlined triangle filled with wavy grey and white horizontal stripes. I should also mention other objects around it: there's a green outline star with wavy patterns in the top left, and a circle with grey polka dots in the top right. The middle left has a red outline square with grey checkerboard, while the right middle star has vertical stripes. I’ll instruct selecting the red-outlined triangle specifically."
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",Select the **square** (not a circle) with a **red border** that’s filled with **gray-and-white wavy horizontal lines**.,none
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",Select the **triangle** that has a **red outline** and a **light gray interior filled with dark gray polka dots** (a dotted warning-sign–style triangle).,"**Describing game elements**

I need to convey the target object to the listener using the grid, structured as 3 columns and 3 rows. The image features a star with a black outline and polka dots in the middle-left cell. The bottom row has two red curtains obscuring the first two cells. The target is a triangle with a red outline and grey dots located in the bottom-right cell. I’ll describe it relative to other objects rather than using absolute locations."
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3",Select the triangle that has a bright **green outline** and a **gray polka-dot** pattern inside.,"**Describing an object clearly**

I'm thinking about how to describe a target object without using spatial words like ""bottom"" or ""middle."" Instead, I can say it's a ""green-outlined triangle with polka dots,"" which should be sufficient. I’ll mention that it's a triangle with a green border and gray dots filling it. By avoiding location-based terms, I can still clearly instruct someone to select that object. This approach focuses on visual characteristics instead of position."
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1","Select the **triangle** shape with a **bright green outline**, filled with **gray-and-white wavy (zigzag) stripes**.","**Describing the object clearly**

I need to describe the target object, which is a triangle with a green outline and a wavy gray-and-white pattern. It's important to avoid using absolute positions like ""top-right"". In the grid, there are other shapes like a square with a wavy black border and a circle with a wavy design. The focus is to identify and describe the unique features without making spatial references. I'll say: ""the triangle with a green border and wavy pattern."""
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",Choose the **circle with a thick black outline** that’s filled with **horizontal wavy (zigzag) stripes**.,"**Describing the target object**

I need to focus on the target object, which has a wavy pattern and a black outline, without any red outline. I should also mention its unique features independently of its position. Other shapes include a triangle with a checkered top, a circle with a dotted red border, a square with a dotted pattern, and another triangle that has a wavy design. I'll make sure to present each description clearly for better understanding."
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2","Select the **circular icon with a red outline**, filled with **gray-and-white wavy/zigzag horizontal lines** (like a ripple pattern).","**Describing the target object**

I need to describe a target object: a dashed red box that frames a circular pattern filled with gray and white wavy lines. It’s essential to give a clear description without using absolute terms. Surrounding objects include question-marked curtains, blank squares, and a checkered triangle. So, I’ll say, “the circle with gray wavy stripes inside and a red border,” emphasizing it as a round badge with a zigzag wave pattern. Let's keep it concise!"
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2",Select the **square tile with a red border** that’s filled with **repeating white wavy lines on a gray background** (looks like a wave pattern).,"**Describing a square pattern**

I need to create a clear description without referencing any spatial positions. The focus is on the square tile that has a wavy pattern and a red border. It features a grey background with white wavy lines resembling waves, all framed by a reddish outline. My instruction should clearly state: ""Select the square tile with wavy stripes,"" and make sure to mention its square shape, red frame, and the grey and white wavy lines."
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",Select the **triangle** with a **bright green outline** and a **white interior filled with gray polka dots**.,"**Crafting a description**

I want to create a non-spatial reference for a triangle design. The target is a triangle with a green outline and a fill of grey dots on a white background. I need to ensure the description focuses on the triangle itself—its color and style—without mentioning any specific location. It feels like a fun task to succinctly convey this design image! Let's get started on crafting that clear description."
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3","Select the **five-point star**: it has a **thick black outline** and a **gray, vertically striped** interior.","**Describing target objects**

I need to describe the target object in detail. It's located in the bottom right and is a five-point star with a black outline and gray stripes inside. There’s also a triangle with a green border and a wavy pattern nearby. Additionally, two hidden red curtains are present, so I need to focus on the non-spatial descriptors. I’ll make sure to select the star as the primary reference, not the triangle."
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",Select the **five-point star with a thick black outline** and a **gray-and-white wavy (zigzag) pattern filling the inside**.,"**Describing game targets**

I need to produce a description that clearly lets others identify a target without referencing its position, which is important to avoid confusion. I can describe a star icon: there’s a green outlined star with stripes located in another cell, while the target is a black outlined star filled with a wavy pattern. I should mention these distinguishing features succinctly and include details about some unknown curtains that might be relevant."
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1",Select the **five-point star with a thick black outline** and a **light gray interior filled with small dark polka dots**.,"**Describing target object**

I need to describe the target object, which is a dashed red box containing a star in the top right. This star has a black outline and a gray polka dot interior. In contrast, there's another star in the bottom right with a green outline and a wavy interior. Plus, there's a triangle at the bottom left with a red outline and a checker pattern. I need to instruct to choose the star with a thick black border and dotted fill, while avoiding positional references and focusing on its distinctive attributes."
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",Select the **triangle** shape: it has a **red outline** and is filled with **gray polka dots**.,"**Describing shape characteristics**

I need to create a clear description of a red outlined triangle filled with polka dots. It's important to focus on just the triangle, avoiding any mention of its location. I'll also make sure to differentiate it from other shapes like circles with wavy patterns or squares with stripes or waves. The instruction will mainly emphasize the triangle's red border and dotted fill, highlighting the unique features that set it apart."
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",Select the square image with a thick **blue border** that contains **vertical gray-and-white stripes** (like a barcode/jail bars).,"**Describing target objects**

I need to describe the target object to another player without giving absolute spatial references. We're looking at a 3x? grid where the target is a blue-framed panel in the top middle with vertical gray stripes. There’s another object, a green-framed checkerboard in the left middle. I need to avoid mentioning locations entirely. So, I’ll refer to the target as the ""blue-bordered vertical gray stripes pattern,"" describing it as a square with alternating light and dark vertical bars."
