image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the green-outlined star that has vertical gray stripes inside it.,"**Crafting object descriptions**

I need to come up with a clear description to help someone select a target object, which is a green-outlined star with vertical gray stripes. I can’t use spatial references like ""top-left"" since they might not work with potential arrangements. I have to focus on unique attributes like color and pattern. There could be other stars behind curtains, but I've got to ensure the listener can identify it with certainty. So, I'll definitely stick with “green-outlined star with vertical gray stripes.”"
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3","Pick the square filled with repeating wavy horizontal lines (not the checkerboard square, and not any of the outline shapes).","**Describing target properties**

I’m focused on describing the target object without using left, right, or top. It’s a wavy square, defined by horizontal white lines on a gray background, with a black border. I also need to mention a checkerboard square to avoid confusion, so I can clarify: it's “the square filled with wavy stripes.” I need to keep it concise, steering clear of mentioning other shapes like a star or triangle in my description."
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",Pick the red-outlined star with a gray wavy pattern inside.,"**Describing the target shape**

I need to describe a red-outlined star with a gray wavy pattern inside. It's unique since it's the only star, the only wavy pattern, and has that distinct red outline. I need to avoid references to spatial locations in the description. Actually, there’s no red curtain here, just a triangle with a checkerboard pattern, a square striped shape, and that wavy star. So, I should keep it simple and avoid calling it a ""dashed red box."""
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3",Pick the green-outlined triangle that has vertical gray-and-white stripes inside.,"**Describing game targets**

I'm focusing on how to describe a target for the listener in a reference game. I want to avoid confusing spatial locations, like bottom left. The target is a striped triangle with a green outline, and I need to differentiate it from other objects, like a dotted square and checkered star. I'll say something like, “green-outlined triangle with vertical gray and white stripes.” This will clearly identify the object without mentioning the dashed red box, which the listener can't see."
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",Select the blue-outlined circle filled with vertical grey stripes.,"**Clarifying item description**

I need to be careful about specificity without mentioning hidden items. I’ll keep it clear and concise by focusing on describing the item, like ""the blue-outlined circle with vertical grey stripes inside."" That's probably sufficient detail. I should avoid adding spatial references to keep everything straightforward. Let's aim for a succinct response that conveys the necessary information efficiently!"
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",,"**Considering description ambiguity**

I think there might be hidden objects that the listener knows about, which could lead to miscommunication. It’s important to set some world constraints in these reference scenarios. Typically, hidden objects are arbitrary shapes that resemble others. I can't assume they're unique based only on what I see. I could describe a ""striped triangle with a distinct border color,"" but what if there’s another triangle that fits that description too? The listener might see all triangles, leading to ambiguity."
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Pick the circle that has gray polka dots inside and a green outline.,"**Clarifying object descriptions**

I need to describe the target object without using spatial references like top-left. I’m imagining a 3x3 grid. The objects include a square with a blue outline and small gray polka dots, along with star outlines and circles. The target, a circle with a green outline, is the only one with polka dots. There’s also a circle with blue outlines and wavy stripes. So, I should specifically call it ""the polka-dotted circle"" to avoid confusion."
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3",Pick the blue-outlined triangle filled with gray polka dots.,"**Clarifying object description**

I need to ensure my description is clear, given we don't know the hidden content. I'll focus on unique properties to identify the object, mentioning specifics like an ""only blue-outlined triangle"" with a ""dotted interior."" It's important to specify shapes, so I'll highlight it's a triangle, not a square or star. I'll finalize the description with ""the blue-outlined triangle with gray polka dots inside"" and clarify it's not the one with a checkerboard pattern. This way, I've covered all bases!"
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the green-outlined triangle that has a gray-and-white checkerboard pattern inside.,"**Describing the target object**

I need to provide a clear description for the listener in our reference game. The target object is a green-outlined triangle with a checkerboard pattern inside. There are other shapes, like circles and wavy triangles, but I want to emphasize that it’s the only triangle with a checkerboard fill. My description should include the shape, the color of the border, and the internal pattern while being concise and straightforward."
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",Select the green-outlined triangle that is filled with vertical gray stripes.,"**Describing the target object**

I need to accurately describe the highlighted triangle in the second column, top row. I should avoid vague terms like ""top middle"" and instead focus on specific attributes: it's a green-outlined triangle with vertical gray stripes inside. There’s also a striped gray circle and curtains visible. My description will be ""striped triangle, not circle, with green border."" I have to ensure nothing hidden could also match and account for any similar items that might be seen behind the curtains."
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",Pick the red-outlined star that has a white interior with gray polka dots.,"**Describing the target object**

I need to describe the target object that’s inside a dashed red box without using spatial references like ""bottom right."" The grid is 3x3, and I can see a green-bordered striped square, a red-bordered striped triangle, and a blue-bordered checkered circle. The target is a red-bordered polka-dotted star, outlined in red with a white fill and gray dots. I should make my description concise, like ""red-outlined star with gray polka dots,"" ensuring it's distinct and accurate."
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1","Pick the grey circle with the wavy pattern that has a solid black outline, not the one with the green outline.","**Describing a grid layout**

I'm observing a 3x3 grid with various shapes and colors. The top row showcases a grey wavy circle with a green outline on the left, a target shape with a black outline and dashed box in the middle, and a blank white circle on the right. I need to emphasize the target's features—shape, outline color, and pattern—while avoiding spatial language for clarity. There are distractors to consider, like a similar circle with a green border. Also, hidden curtains may conceal objects, so I want a thorough description!"
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",Select the green-outlined triangle with the gray wavy pattern inside.,none
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3","Pick the star with a black outline and a white center filled with gray polka dots, with no colored border.","**Describing a target object**

I need to describe the target object clearly without using spatial references. I'm working with a 3x3 grid. The top-left cell has a green-bordered star with wavy gray stripes, and the top-middle is a curtain. The target is in the bottom-middle cell, which is a black outline star with gray polka dots on a white interior. I should emphasize its visual features while considering that hidden cells might have similar objects, but I can't know for sure. I’ll mention the specific details to avoid confusion."
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",Pick the gray star with the checkerboard pattern inside.,"**Clarifying target description**

I’m in this reference game where I need to be concise with my descriptions. I shouldn’t use terms like “bottom left” because layouts can change. I need to clearly identify my target, which is a gray checkerboard star outlined in black. Other objects include a green triangle, a striped star, a polka-dot square, and some empty cells. I can't mention any unseen elements like curtains since I can only describe what I see, focusing on the checkerboard star."
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",Select the gray checkerboard circle with a red outline.,"**Clarifying object description**

I need to express the target object, which is a red-outlined circle with a gray and white checkerboard pattern, without using spatial references. The user mentioned the arrangement of objects may vary, so I want to highlight its unique properties. I need to ensure I describe it clearly against similar shapes, like the blue-outlined star or the black triangle. I’ll say: ""the red-outlined circle with a checkerboard pattern inside."" I should be cautious about hidden objects not being seen."
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3",Pick the gray square with a black border that’s filled with many small gray polka dots (not a star).,"**Describing target object**

I need to provide a clear reference for the target object, which is the dashed red box panel. I want to avoid using spatial terms like ""bottom right,"" considering there may be hidden cells behind other objects that the listener might see. I visualize a 3x3 grid with various shapes, including a blue star, red star, and a gray polka-dot square as the target. I need to ensure my description is unique and robust enough to clarify its identity without relying solely on its visibility."
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",Pick the green-outlined triangle that has gray polka dots inside.,"**Describing target objects**

I need to describe the target so the listener can make a selection. I can't use vague spatial terms like ""top right"" since some objects are hidden behind curtains. The visible items include one green-outlined striped circle and one green-outlined dotted triangle. I must reference them uniquely by their shape, fill pattern, and outline color. Assuming rationality, I should be specific and informative. For instance, I'll say: ""Choose the green-outlined triangle filled with gray dots (not the circle)."" That's it!"
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",Pick the gray wavy square with the black border.,"**Clarifying object description**

I'm working on describing a target object in our task without using spatial terms like ""top middle."" The target is a square with a wavy gray inside and a thick black border. There are other shapes present, like blue and green triangles and a green circle, both with checkerboard and wavy patterns. I can refer to it as ""the only square"" or ""the square with a wavy pattern and black border."" It’s important to keep it clear and concise!"
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",Select the triangle with a red outline and gray polka dots inside.,"**Choosing the right expression**

I need to create a referring expression to identify a target in a 3x3 grid. The objects include a triangular shape in the top right, a star in the middle right, and a square in the lower middle. My target is a triangle with a red dashed outline located in the lower left. I want to avoid spatial references and instead focus on its properties—shape, color, and pattern—while being informative but not overly detailed to accommodate any unknown hidden objects."
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2",Pick the square that shows grey horizontal wavy lines (like repeating sine waves) on a light background.,"**Refining target description**

I need to create a clear expression to select the target without using spatial references like ""top right"" because that could vary. I'm observing visible objects: blank white squares, two red curtains with question marks, one polka-dot square, and the target, which has grey wavy horizontal stripes on a light background. I want to avoid mentioning the border and say something like, ""the square with grey wavy horizontal stripes (like sine waves), not the polka-dot pattern or behind the curtain."" It should be concise!"
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",Pick the green-outlined star that has a polka‑dot pattern inside.,"**Describing the target shape**

I'm working on a reference game and need to describe a specific target: it's a star with a green outline and a polka dot interior featuring grey dots on a white background. The other shapes include a striped green circle, a striped black triangle, a striped red star, and a red circle with polka dots. So, the unique characteristic of my target is its star shape with that distinct green outline and polka dot fill. I’ll avoid using spatial words and focus on clarity."
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",Pick the blue-outlined circle with the gray polka-dot pattern inside.,"**Describing visual elements**

I need to create a referring expression for a specific target: a dashed red box around a blue-outlined circle filled with gray polka dots. It's important to avoid spatial terms like “bottom-left”. I should focus on unique properties compared to other visible objects, such as a green square with a check pattern and a blue triangle with a checkerboard pattern. I could refer to it as the ""blue-ringed circle with dotted fill"" or simply the ""only circle"". I’ll keep the answer concise!"
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",Pick the star with a green outline and a dotted interior.,"**Describing a target uniquely**

I’m working on a reference game where I need to describe the target without using spatial words. There are several visible objects with a unique green star as the target. I can mention its properties like its star shape, green outline, and gray polka dot interior. Referring to it as “the only star outlined in green” helps make it clear. I should avoid mentioning the triangle, circle, or any hidden elements. Let's ensure it’s distinct!"
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2",Pick the gray-and-white vertically striped rectangle with a black border.,"**Describing objects clearly**

I need to create a description that helps the listener identify a target in a game without using relative terms like ""middle"" or ""left."" Instead, I’ll focus on shapes, colors, and fills. The target is a vertical gray and white striped rectangle with a black border. There are also other visible objects, like stars with different patterns. I'll ensure the description is clear, considering that some curtains could hide similar shapes, even though I can’t know what they contain. I'll aim for precision!"
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",Select the blue-outlined rectangle filled with vertical gray stripes.,"**Describing the target object**

I’m working on describing the target object without mentioning the dashed red box or using directional terms like ""top-left."" It seems like there’s a 3x3 grid involved. The target object is a blue-bordered rectangle filled with vertical gray stripes. I want to ensure this is communicated clearly, avoiding confusion with the star shapes. I’ll specify that it’s “the blue-outlined striped rectangle with vertical gray and white stripes.” That should get the point across succinctly while respecting perspective differences!"
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",Select the green-outlined circle with the wavy gray pattern inside.,"**Describing a unique pattern**

I’m working on describing something without the use of curtains. It’s about a green-outlined circle with wavy gray lines inside. I need to make sure it's unique, and it definitely is because it’s the only circle with a green border, plus it has this distinct wavy pattern. So, I'll be sure to use that description! It feels great to focus on these specific details to make it stand out."
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2","Pick the picture that has many small gray dots evenly spaced on a white background (a grid of dots), not the one with gray and white squares like a checkerboard.","**Describing target objects**

I need to act as a speaker in a reference game where I describe a target object for a listener. I can't use vague spatial locations and can only refer to visible image properties like shapes and colors. It’s crucial to ensure my description is unique compared to other visible images, but I can’t know what's hidden. While I can't mention hidden statuses, I should focus on distinctive aspects and use negative references, like ""not the checkerboard."""
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3","Pick the green-outlined circle that has a gray-and-white checkerboard pattern (small squares), not the one with vertical stripes.",none
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",Pick the gray checkerboard **square with the dark border**.,none
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1",Select the gray polka-dot pattern inside a square (not the one inside a circle).,"**Defining target description**

I need to create a unique referring expression for a target in a 3x3 grid with various items. It's tricky to avoid using spatial locations since the listener might see a permuted version of this grid. Regardless, I should assume they see the same content. I’ll focus on visible features instead. So, I'll describe the target as “the gray polka-dot square” while distinguishing it from the “circle.” That's straightforward enough!"
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3","Pick the green-outlined circle that has vertical gray and white stripes inside it, not the one with the wavy pattern and not the star.","**Describing a target object**

I need to describe the target object, which is a striped circle with a green border, without using any spatial terms like left or right. There are two green-circled circles, one striped vertically and the other wavy gray; I must ensure clear differentiation. I'll say something like, ""the green circle filled with vertical stripes, not the wavy one or the star."" That should clearly convey what I mean!"
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",Select the triangle with the dotted pattern inside (not the one with vertical stripes).,"**Clarifying object description**

I need to create a referring expression for a target object in a grid with shapes and hidden spaces. There's a dotted-filled triangle we want to highlight, contrasting it with a striped triangle. It's tricky because I can't rely on counting hidden items. My optimal expression should describe the visible shape clearly, stating something like ""the triangle filled with dots (not stripes)."" I want to avoid mentioning spatial aspects but ensure it's unique from all visible objects."
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1",Pick the green-outlined triangle that is filled with gray dots (not the one with a checkerboard pattern and not the blue-edged dotted square).,none
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",Select the red-outlined triangle with the gray wavy pattern inside.,"**Describing a triangle**

I need to craft a short description for a specific target: a triangle with a red border and a wavy grey fill. It’s important to avoid using spatial terms. I should focus on its unique attributes, emphasizing that it is just a triangle, featuring exclusively a red outline. The interior boasts a wavy pattern instead of anything like a checkered square with a red border or green stars. It’s all about highlighting what makes this triangle special!"
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",,"**Describing target characteristics**

I’m in a reference game where I need to describe a target in a dashed red box without referring to its location or any curtains. It’s a square with wavy white lines on a gray background, while the other shapes are circles with distinct borders: one with a blue border and a similar wavy pattern, another with vertical gray stripes and a red border, and a third with red polka dots. I can’t assume what’s behind the curtains!"
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",,"**Generating utterance for listener**

I’m tasked with creating a description as a ""speaker"" in a reference game. I can’t just use spatial locations because different arrangements may cause confusion. I need to check the scene, which is set up as a 3x3 grid. The bottom left two cells are covered by a red curtain, hiding unknown objects. There’s a black-outlined star in the middle-left, but my target is a red-outlined triangle in the bottom-right cell. I must ensure my description clearly identifies the target despite the uncertainty about hidden contents."
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3",Select the polka‑dotted triangle with the green border.,"**Describing target objects**

I need to create a clear description for the target object, which is a green-outlined triangle with a polka-dot interior. I want to differentiate it from other shapes, like the black-outlined triangle and the blue circle with a wavy interior. It's important to avoid using any spatial references. So I'll describe it as ""polka-dotted triangle with a green border,"" making sure not to mention the circle or the black outline."
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1",Pick the green-outlined triangle filled with a gray wavy pattern.,none
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",Choose the gray circle with a black outline that has a wavy stripe pattern inside.,"**Describing the target**

I need to clearly describe the target without using spatial positions like ""top left"". I'll focus on its unique properties, including shapes like triangles with checker and wave patterns, circles with a dotted red border, and the main target, which is a circle featuring a wavy gray fill with a black outline. I should also mention the patterns and color borders while avoiding terms like ""right"" to ensure clarity."
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",,"**Describing a target visually**

I need to create a reference for selecting a target that's outlined in dashed red. It's important to avoid spatial references like ""top right"" because the listener could see everything, including what's behind curtains. I should describe what’s visible: there’s a gray wavy pattern inside a circle with a pink border and a black outline triangle in the bottom left. The target stands out as the only visible circle, so a simple phrase could be: ""the gray wavy circle with a pink outline."""
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2",Select the red‑bordered square that’s filled with gray and white wavy horizontal stripes (the one that is not a star).,"**Identifying the target object**

I need to describe the target behind the dashed box without using spatial terms like ""top left."" Instead, I can focus on visible properties of the objects in the grid. In this case, I see three visible objects: a gray wavy square with a solid red outline, a green outlined star with gray vertical stripes, and a red outlined star with a gray checkerboard pattern. The target is the wavy gray square, and my instruction will be: ""Pick the gray square with white wavy horizontal stripes."" I'll confirm there are no similar shapes to ensure uniqueness."
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",Pick the green-outlined triangle that has gray polka dots inside.,"**Describing the target shape**

I need to give a clear description of the target: a green triangle outline with a polka dot interior that has gray dots on a white background. It’s important to focus on shape, color, and pattern while avoiding spatial terms and degenerate coordinates. I should emphasize its uniqueness compared to others, specifically noting that it’s the only one with a green outline and dotted interior. So, I could say something like, “Choose the green-outlined triangle with gray polka dots inside.”"
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3",Select the star-shaped figure with vertical grey stripes and a bold black outline.,"**Describing the target object**

I need to create a referring expression for a target object, specifically the star with vertical stripes and a black outline. The grid consists of a 3x3 layout with some hidden elements due to curtains. I need to ensure the description is robust enough to identify the star among other visible objects like the green-bordered triangle and empty white squares. My aim is to convey the unique attributes of the star without relying on spatial locations."
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",Select the star with a black outline and gray wavy pattern inside (not the green star with straight stripes).,none
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1","Select the star that has gray polka dots with a black outline, not the green-outlined star with the wavy pattern.","**Ensuring clear descriptions**

I need to ensure that I’m describing visible shapes accurately, even though there might be hidden ones in the other version. The instructions mention that some objects are behind a red curtain, which adds a layer of uncertainty for us. I should avoid using spatial terms like ""top right"" and instead refer to grid coordinates. For example, I could say, ""Choose the star with gray polka dots and a black outline, not the green-outlined wavy one."" That keeps things concise!"
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",Select the red-outlined triangle filled with gray polka dots.,"**Determining shape description**

I want to ensure my description is clear and unambiguous. The shape itself should be unique; saying ""the triangle"" could work, but if it’s hidden or not obvious, I should also include its color or pattern for better identification. So, my answer needs to be a brief yet complete description that covers those aspects. It’s all about making it easy to understand!"
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",Pick the square with a blue border that has thin vertical gray and white stripes.,"**Clarifying target description**

I need to create a clear referring expression for the target object, which is a square with vertical gray and white stripes bordered by blue. It's in a grid layout of 3x3 with some empty spaces, a green checkerboard pattern, and two red curtains. I should avoid using vague spatial terms and instead focus on unique features. I'll emphasize that the target only displays stripes, specifically instructing to select that square while noting other visible patterns and objects for clarity."
